Rank	Taxonpath	Taxon	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae	Shewanellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Idiomarinaceae	Idiomarinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae	Succinivibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	Pseudomonadaceae	0	1	0	2	0	3	0	1	0	0	0	0	1	0	43	2	8	2	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	2	0	0	1	0	0	2	0	80	0	0	0	2	0	0	0	1	1	0	2	1	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0	6	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	23	1	1	1	0	0	0	0	1	1	4	0	14	0	262	0	1	0	5	0	0	5	0	2	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	Moraxellaceae	6	0	0	88	0	2	0	1	0	0	0	0	0	0	2	1	2	2	0	0	1	0	8	8	0	0	0	0	0	5	0	0	2	0	0	0	5	2	1	1	4	1	2	4	12	167	13	5	20	0	0	0	1	0	0	0	0	0	2	8	0	0	0	0	0	1	0	0	0	0	17	82	0	0	0	0	0	0	1	3	1	1	86	0	22	1	0	16	0	3	0	1	0	0	19	1	5	23	0	0	2	2	3	18	0	0	1	9	40	9	0	2	1	0	3	0	0	2	0	0	3	0	16
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae	Halomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinomonadaceae	Marinomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae	Porticoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;SAR86 clade	SAR86 clade	64	150	72	302	273	149	103	93	108	49	261	385	152	231	322	755	393	605	363	1257	255	2408	619	981	370	228	2434	2496	885	179	609	229	141	614	1084	596	1618	431	368	55	976	882	2606	1646	2413	1522	1957	1630	3980	2852	2454	64	1170	1562	2092	2677	1319	4566	1855	2099	172	100	292	289	106	1500	444	225	262	375	684	565	127	53	49	819	167	259	755	468	748	976	620	242	486	887	115	235	856	518	475	590	428	370	30	150	224	231	2005	464	447	230	32	3131	2515	1816	1593	1922	1170	1537	2527	1045	1255	165	1000	1571	1715	420	2191	3215	2783	2281	1115
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae	Spongiibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae	Pseudohongiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Nitrincolaceae	Nitrincolaceae	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	5	41	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	4	0	0	9	2	0	0	0	0	0	0	0	1	41	3	1	3	0	0	0	0	133	19	9	0	1	0	0	0	1	0	56	1	3	1	91	0	0	0	0	10	1	2	0	4	0	0	0	0	16	3	1	0	0	0	0	0	0	0	0	0	4	1	2	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Saccharospirillaceae	Saccharospirillaceae	5	0	0	1	0	1	0	1	0	1	7	6	11	1	2	0	0	12	0	3	2	1	0	0	0	1	14	5	2	17	1	1	0	4	0	0	6	1852	19	0	19	3	4	0	1	15	1	3	0	12	1	3	9	0	0	1	0	5	16	0	34	119	81	45	28	0	11	5	1	6	45	550	32	28	8	4	0	0	30	547	153	176	3	10	3	0	1	133	42	3228	26	20	41	227	12	0	17	8	893	32	18	2	130	27	1	3	0	258	43	15	15	80	3	23	326	0	0	1	204	3	3	21	7
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Thioglobaceae	Thioglobaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	1	0	0	6	2	17	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	1	6	2	22	0	0	0	0	0	0	2	10	8	2	2	0	0	0	0	3	231	21	0	0	1	0	3	0	0	0	92	3	1	0	0	0	0	1	1	11	8	1	0	2	1	0	1	0	6	0	5	1	14	0	1	0	0	2	0	21	0	1	12	2
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae	Marinobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1	Alcanivoracaceae1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae	Cellvibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	4	0	1	0	0	4	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	7	1	0	0	3	0	2	0	2	1	2	1	2	0	0	1	0	1	0	1
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Oleiphilaceae	Oleiphilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae	Halieaceae	0	0	1	0	0	0	0	0	1	1	8	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	86	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Oceanospirillales	Oceanospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Hahellaceae	Hahellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade	KI89A clade	7	36	145	523	201	19	12	4	5	17	26	50	104	20	141	328	54	70	22	834	30	62	1423	646	247	144	120	215	291	44	327	66	53	404	734	68	102	77	47	21	318	355	675	405	336	142	208	180	90	40	59	12	125	446	316	456	51	379	75	51	12	6	16	84	55	164	568	28	129	33	128	128	6	1	20	52	21	29	336	150	97	481	85	40	690	469	110	223	495	325	118	37	31	131	31	117	200	61	83	79	32	90	5	779	439	250	141	175	96	35	25	61	70	22	212	329	243	46	299	163	168	73	13
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;OM182 clade	OM182 clade	0	0	2	0	10	11	1	1	14	5	6	0	0	0	5	101	25	78	41	118	10	8	2	0	1	2	85	86	50	21	61	23	15	0	0	43	39	22	20	5	0	2	0	2	10	32	160	80	293	227	26	2	4	0	0	1	27	116	14	15	12	11	11	9	1	2	1	2	4	11	49	33	11	5	8	0	0	0	69	69	27	79	10	22	3	1	0	3	15	39	35	33	37	29	0	0	13	29	92	16	18	13	1	0	3	4	42	132	28	52	181	85	12	3	1	1	0	2	19	58	59	17	16
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Unknown Pseudomonadales family 1	Unknown Pseudomonadales family 1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	26	13	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	Comamonadaceae	21	6	1	51	12	8	6	7	15	11	1	4	0	8	0	97	17	401	9	20	11	0	2	0	11	123	1	6	27	482	13	10	17	165	2	72	34	183	820	233	126	5	0	1	31	18	115	119	10	8	11	54	180	0	3	40	0	5	166	16	21	17	258	1	47	2	3	9	2	35	197	891	25	62	26	5	0	2	160	96	516	24	1632	12	79	5	15	307	486	873	59	140	64	175	752	0	924	362	224	63	9	623	120	68	63	7	31	281	553	11	127	75	235	301	29	377	56	48	55	118	110	24	475
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae	Burkholderiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae	Nitrosomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae	Methylophilaceae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	2	0	0	1	1	46	1	1	0	1	0	0	0	0	63	1	0	0	0	0	0	0	5	4	1	0	1	7	0	0	0	1	0	0	28	4	1	1	4	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	7	0	4	33	36	0	0	0	0	0	0	6	0	4	0	1	8	0	0	0	0	1	2	1	0	0	0	0	0	7	48	2	33	0	5	0	2	6	0	0	2	11	24	0	2
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae	Alcaligenaceae	1	0	0	1	0	0	0	0	0	1	1	0	0	0	5	189	84	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	18	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	69	3	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	36	1	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae	Neisseriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	52	3	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	1	1	0	4	0	0	0	0	0	1	2	67	1	0	1	0	0	0	0	0	0	2	1	8	0	0	0	15	2	0	5	0	1	3	0	1	1	11	7432	1	0	0	1	3	0	0	0	19	0	8	7	1123	5	4	0	0	0	0	5	2	1	70	1	6
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae	Aquaspirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	Oxalobacteraceae	2	0	0	7	0	0	3	0	1	0	0	0	0	0	0	4	2	79	0	2	2	0	0	0	0	0	0	1	0	17	0	3	0	10	0	0	1	0	27	0	4	0	0	0	4	5	5	8	0	0	4	12	4	0	0	0	0	1	10	0	1	0	16	0	0	2	0	2	0	0	0	6	1	4	0	0	0	0	4	0	28	3	12	1	1	0	0	0	1	24	2	19	1	45	7	0	13	3	19	0	0	22	0	0	1	0	0	20	24	0	0	2	22	12	3	1	0	0	3	16	1	0	1
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae	Rhodocyclaceae	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	2	0	0	0	23	0	3	2	8	0	0	1	0	32	40	4	0	0	2	0	1	4	0	0	0	1	0	0	0	0	1	0	0	0	4	0	1	6	0	0	0	0	30	0	3	17	15	2	1	2	0	0	0	19	0	32	3	9	0	0	0	0	11	1	24	0	3	3	12	37	0	7	149	14	0	0	17	56	0	0	0	4	20	11	8	19	5	5	0	3	0	13	10	1	4	49	0	251
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinimonadaceae	Chitinimonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae	Hydrogenophilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Burkholderiales;MWH-UniP1 aquatic group	MWH-UniP1 aquatic group	0	0	0	6	62	6	1	0	1	0	0	0	3	10	78	33	17	5	2	4	0	1	9	48	308	120	87	61	21	18	5	1	0	0	189	69	92	9	2	2	1	17	10	49	342	159	84	58	21	10	4	1	14	15	128	138	17	76	5	5	0	0	0	0	0	4	5	2	10	6	52	16	2	0	0	1	6	15	17	24	9	1	1	0	16	34	93	95	253	98	9	6	6	0	0	22	137	107	39	36	5	1	1	2	44	285	188	45	47	16	6	6	1	0	1	11	126	20	88	35	41	5	4
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	Xanthomonadaceae	0	0	0	2	0	0	1	1	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	4	0	3	1	2	15	0	2	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
family	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae	Coxiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
