Rank	Taxonpath	Taxon	D2-May15	D2-Jun15	D2-Jul15	D2-Aug15	D2-Oct15	D2-Nov15	D2-Dec15	D2-Jan16	D2-Feb16	D2-Mar16	D2-Apr16	D2-May16	D2-Jun16	D2-Jul16	D2-Aug16	D2-Sep16	D2-Oct16	D2-Nov16	D2-Dec16	D2-Jan17	D2-Feb17	D2-Mar17	D2-Apr17	D2-May17	D2-Jun17	D2-Jul17	D2-Aug17	D2-Sep17	D2-Oct17	D2-Nov17	D2-Dec17	D2-Jan18	D2-Feb18	D2-Mar18	D2-Apr18	D2-May18	D2-Jun18	D2-Aug18	D2-Sep18	D2-Oct18	D2-Nov18	D2-Dec18	D2-Jan19	D2-Feb19	D2-Apr19	D2-May19	D2-Jun19	D2-Jul19_STR	D2-Aug19	D2-Sep19	D2-Oct19	D2-Nov19	D2-Dec19	D2-Jan20	D2-Feb20	D2-Apr20	D2-May20	D2-Jun20	D2-Jul20	D2-Aug20	D2-Sep20	D2-Oct20	D2-Nov20	D2-Dec20	D2-Jan21	D2-Feb21	LUR20-Feb15	LUR20-Mar15	LUR20-Apr15	LUR20-May15	LUR20-Jun15	LUR20-Jul15	LUR20-Aug15	LUR20-Sep15	LUR20-Oct15	LUR20-Nov15	LUR20-Jan16	LUR20-Feb16	LUR20-Mar16	LUR20-Abr16	LUR20-May16	LUR20-Jun16	LUR20-Jul16	LUR20-Aug16	LUR20-Sep16	LUR20-Nov16	LUR20-Dec16	LUR20-Jan17	LUR20-Feb17	LUR20-Mar17	LUR20-Apr17	LUR20_May17	LUR20-Jun17	LUR20-Jul17	LUR20-Aug17	LUR20-Sep17	LUR20-Oct17	LUR20-Nov17	LUR20-Jan18	LUR20-Feb18	LUR20-Mar18	LUR20-Apr18	LUR20-May18	LUR20-Jun18	LUR20-Jul18	LUR20-Aug18	LUR20-Sep18	LUR20-Oct18	LUR20-Nov18	LUR20-Feb19	LUR20-Mar19	LUR20-Apr19	LUR20-Jul19_STR	LUR20-Aug19	LUR20-Sep19	LUR20-Oct19	LUR20-Nov19	LUR20-Dec19	LUR20-Jan20	LUR20-Feb20	LUR20-Mar20	LUR20-Apr20	LUR20-May20	LUR20-Jun20	LUR20-Jul20	LUR20-Aug20	LUR20-Sep20	LUR20-Oct20	LUR20-Nov20	LUR20-Dec20	LUR20-Jan21	LUR20-Feb21
family	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae	Pelagomonadaceae	0.0	0.00138914613817	0.000186702140073	0.000610281447444	0.0101610476731	0.0225976809154	0.00631646428841	0.0298975115729	0.00943788394328	0.00388925965986	0.00128435168571	0.000174825174825	0.000220110789097	9.43218260706e-05	0.000216813135985	0.00039428643117	0.00350197597527	0.0201737396207	0.0111589213999	0.00316038978141	0.00281010800042	0.000867060106844	0.000186308402509	0.000237143437902	0.00273154618219	0.00157532938705	0.0024450541987	0.000776922884138	0.00024148756339	0.00908826523193	0.00992818931033	0.00965822487982	0.00525349986681	0.00308016176389	0.00626241335982	0.000615281351382	0.0	0.00124947938359	0.0	0.000215563699073	0.00448747913189	0.00924034787192	0.0207409131238	0.0244066022149	0.00563758389262	0.000559404449417	0.00125495708047	0.000663849561476	0.00171897105131	0.00164998935491	0.0231598078671	0.0064305613861	0.00873470908451	0.00173726509155	6.32591093117e-05	0.000725952813067	3.22180517744e-05	0.00133891213389	0.000104164496573	0.000756215143208	0.00324483212766	0.0049350222076	0.00775035692433	0.027469707451	0.00491380200268	0.00655753709971	0.00595495365701	0.000231518326123	0.000214157040098	0.000440244188777	0.00164758217316	0.000198925800676	0.00110651869691	9.42151874882e-05	0.0288515910142	0.0281090922602	0.0306860108186	0.00999459751486	0.00738603181147	0.00180888079821	0.000161983860517	0.000133579443338	0.000455401869827	0.000245732756176	0.00151429705286	0.0329751097515	0.0266691133743	0.0133121507615	0.00439820596636	0.000482558941128	0.000147797812592	0.000597615368918	0.0016697299956	0.00273177716234	0.00658384169022	0.00263734076433	0.00469249682614	0.0150871988953	0.0081964366339	0.00385412618215	0.0147264684473	0.00167134881405	0.0185960797454	0.000347947112039	0.0	0.000105503780552	0.0	0.00605961349492	0.0163994937777	0.0351651063436	0.000765547121869	0.00557074850603	0.000441956393636	0.00252570561038	0.00232799354616	0.0131478721643	0.00385386156929	0.00547122369156	0.00520205892016	0.00122010736945	0.00380092869982	0.00132048065496	1.7171803898e-05	0.000405224276051	0.000118375882887	0.000867765836727	0.00046514718586	0.0115781186997	0.00946647290845	0.0284038393175	0.00898315658141	0.0030148567166
family	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadales clade A	Pelagomonadales clade A	0.00464270199826	0.000493918626906	9.33510700366e-05	0.0	7.39882112117e-05	7.65374459454e-05	0.000131985820952	4.04293598011e-05	0.0	2.30133707684e-05	0.000396638020587	0.000524475524476	0.00605304670017	0.0012026032824	0.00043362627197	0.000250909547108	3.91282231874e-05	0.000268471820047	8.60585197935e-05	5.26731630234e-05	0.000167767641816	0.0	0.000869439211708	0.00382817264042	0.001921610977	0.00236299408058	0.00298839957619	0.000375930427809	0.0	7.27061218555e-05	0.0	0.0	0.0	0.000121876904327	0.0	0.000727150687996	0.000640234142772	0.0046980424823	0.0	0.000364800106124	0.0	0.0	0.000319986036973	0.000425316124389	0.00724832214765	0.000882137785619	0.00463497481719	0.0109790504398	0.00460927635882	0.000359271875665	0.0	3.8163569057e-05	2.06983627595e-05	4.53199589099e-05	0.0	0.00295965377635	0.000273853440082	0.00378661087866	2.08328993146e-05	0.000630179286007	0.000286308717146	0.0	0.0	4.46299065003e-05	0.0	0.0	0.0	0.000101289267679	0.000340131769567	2.93496125851e-05	0.000947359749568	0.000596777402029	0.000813616688906	0.0	7.7108929214e-05	0.000130048675361	0.0	2.89418846955e-05	0.0	0.000172823006199	0.000485951581552	0.00139651236217	5.35766905678e-05	0.000463111732794	0.0	0.000168848453547	0.0	0.0	3.25793034545e-05	6.89369915897e-05	5.54241797221e-05	0.00142844649156	0.010549069352	0.0120574991993	0.000409165302782	0.000696656050955	0.000562456811352	5.11430471027e-05	0.0	0.0	0.0	0.0	0.0	0.0173973556019	0.00045766590389	0.0	0.000337097589752	0.0	0.0	0.000431852183167	3.2576473271e-05	0.00172186772004	0.00131113730112	0.00516182458077	0.000714532672583	1.65590329525e-05	0.0	0.0	5.47585149491e-05	0.0	0.000655332534452	0.000924336458471	0.000103030823388	0.000249368785262	0.00134159333938	0.000222504060699	0.00019934879394	3.84017203971e-05	0.0	0.000177746178457	0.0	0.0
family	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Phaeophyceae;Phaeophyceae X;Phaeophyceae XX	Phaeophyceae XX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.69811088359e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95641115937e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000372653973846	0.0	0.0	0.0	0.000125310142603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.60622229872e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00297747683e-05	0.0	2.51949458939e-05	2.93496125851e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.64729489851e-06	0.000515304544986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.17515368382e-05	0.0	0.0	2.29789971966e-05	3.69494531481e-05	0.0	0.0	0.0	0.0	0.0	3.21403892201e-05	0.000306858282616	0.0	3.2387614976e-05	0.0	4.74141507533e-05	0.0087954431228	0.0	5.72082379863e-05	0.0	0.0	0.0	0.0	0.0	0.000635241228785	0.00030385900942	0.0	0.0	9.21977642042e-05	0.0	3.85386156929e-05	2.32818029428e-05	0.0	0.0	3.74475733972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15196180195e-05	0.0	0.0	0.0
family	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae X;Raphidophyceae XX	Raphidophyceae XX	0.0	0.0	0.0	0.0	0.0	1.91343614864e-05	0.0	0.0	6.15848870687e-05	0.0	0.000113325148739	0.0	0.0	0.0	0.0	0.0	0.000215205227531	5.75296757244e-05	0.0	0.0	8.3883820908e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32391557254e-05	0.0	0.0	0.0	6.66389004581e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89458652473e-05	3.8163569057e-05	2.06983627595e-05	3.02133059399e-05	0.0	0.00410442552003	0.000322180517744	2.09205020921e-05	0.0	3.15089643003e-05	0.0	0.000109667160169	5.09891902917e-05	0.0	0.0	0.0	0.0	5.78795815306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7156764389e-05	0.0	7.71783591881e-05	0.000274829090659	5.76076687329e-05	1.47258055016e-05	0.0	3.57177937119e-05	1.89025197059e-05	2.08868559016e-05	5.95935718401e-05	0.0	2.73912567109e-05	0.0	0.000114894985983	0.0	1.45759846078e-05	0.0	9.41992124946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030385900942	1.47318797879e-05	6.90083500104e-05	2.30494410511e-05	0.0	7.70772313858e-05	2.32818029428e-05	0.0	4.06702456483e-05	0.0	0.000396144196488	6.8687215592e-05	0.000405224276051	0.0	0.00011125203035	0.000797395175759	1.92008601985e-05	0.000166078472078	0.0	0.0	0.0
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;Bicoecea;Anoecales;Cafeteriaceae	Cafeteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53962217672e-05	0.0	0.000113325148739	0.0	1.83425657581e-05	4.71609130353e-05	0.000751618871415	0.000143376884062	0.000860820910122	0.00232036358755	8.60585197935e-05	0.0	0.0	0.0	0.0	0.000101632901958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00207486237304	8.93643640449e-05	0.0	5.32254630615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000123568662987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000226830236471	0.000187981703114	0.0	0.0	0.0	0.0	2.29789971966e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.11430471027e-05	0.0	0.0	0.0	0.0	0.0	0.00173973556019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00216558632882	1.38016700021e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.74475733972e-05	0.0	0.0	0.0	0.0	2.22504060699e-05	0.0	0.0	0.0	0.0	0.0	0.000124323988314
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae	Bicoecaceae	0.0	0.000246959313453	0.00231043898341	0.00010769672602	0.00231829728463	0.000114806168918	1.88551172788e-05	4.04293598011e-05	0.0	0.0	0.0	0.0	0.000220110789097	0.000424448217317	0.0	0.00039428643117	0.00015651289275	0.000172589027173	0.0	0.0	0.0	0.0	8.28037344484e-05	0.106850057592	3.17621649092e-05	0.0015275921329	0.00448259936429	0.0015789077968	0.00700313933832	0.00023629489603	1.60650312465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000298472814101	0.00188313856427	0.0	0.0	0.0	0.000178970917226	0.00471190670855	0.000334655221458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61090258872e-05	0.0135146443515	0.019603758255	0.000252071714403	5.72617434292e-05	0.000219334320338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247137325974	0.000198925800676	0.00183877371693	0.0071603542491	0.00253174317586	2.78675732917e-05	0.0	0.0	3.43536363324e-05	0.0	0.00161983860517	0.0	0.00013394172642	6.61588189706e-05	0.000365519978278	8.93903577601e-05	0.0	0.0	0.0	0.0	0.0	4.37279538233e-05	0.000129436433767	0.000423896456226	0.00156226751971	0.000348328025478	0.00663699037395	0.00056257351813	0.0	0.0	0.0	0.0	0.0	0.00173973556019	0.0	5.27518902761e-05	0.000168548794876	0.0	5.27314912466e-05	1.5423292256e-05	0.0	0.0	0.000987035945787	2.76033400041e-05	0.00126771925781	1.65590329525e-05	0.000115615847079	2.32818029428e-05	0.0	0.0	0.0	0.0	3.4343607796e-05	0.0	0.000473503531547	0.000934517054936	0.000996743969699	0.000307213763177	4.15196180195e-05	0.0	0.0	0.0
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;Bicoecea;Bicoecea X;Bicoecea XX	Bicoecea XX	0.0	0.000123479656727	0.00112021284044	0.0	2.46627370706e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000578168362627	8.96105525387e-05	3.91282231874e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.01240570412e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068596515297	0.000283215326947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000769707009354	0.0	0.000228181997962	0.000119757291888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000708318576696	6.30179286007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00179174561331	0.0	0.000292902008006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000151800623276	0.00038750165397	5.2217139754e-05	9.93226197334e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.47182168837e-05	4.70996062473e-05	0.00133908644547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139178844816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41956393636e-05	0.000358843420054	0.000115247205255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000276210393403	0.000600760963888	0.0	0.0	0.0	0.0	0.0	0.0
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-12;MAST-12 X;MAST-12 XX	MAST-12 XX	0.0	0.0	0.0	0.00010769672602	0.00140577601302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000272647956958	0.000144585281218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000397851601353	0.0	0.0	0.00016706934663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67883452839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154462242563	1.75839634254e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94586276289e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-12;MAST-12A;MAST-12A X	MAST-12A X	0.00795503909644	0.000524788541088	0.00436416252421	0.000861573808156	0.000517917478482	0.0011289273277	0.000980466098499	6.06440397016e-05	0.00152422595495	0.00243941730145	0.007460572292	0.00104895104895	0.0	0.000613091869459	0.00106961147086	0.00123662562503	0.000547795124623	0.000210942144323	0.00229489386116	0.00352910192257	0.0010904896718	0.00229351383101	0.0020493924276	0.00135510535944	1.58810824546e-05	0.00219591369104	0.0	0.000451116513371	0.00024148756339	0.0240475498037	0.000208845406204	1.4655879939e-05	0.00204220558203	0.00104149354606	0.000364800778242	0.00752321288735	0.00141766131614	0.0	0.000280859429855	0.000331636460112	0.000146911519199	6.58848333114e-05	7.2724099312e-05	0.00341888730759	0.00697986577181	0.00187185334997	0.000267724177166	0.000344691118459	1.52121331974e-05	0.000119757291888	0.000285603011814	0.00127847956341	0.000289777078633	0.00107257236087	0.000506072874494	0.000418818930616	0.000161090258872	0.0	0.000354159288348	0.0	0.0	0.000219334320338	0.000101978380583	0.000245464485752	0.000165169815216	0.000569513147618	0.00157278009893	0.0121257723307	0.00238092238697	0.000352195351021	0.00119449707554	0.00636562562164	0.00325446675562	0.00310910118711	0.000578316969105	0.00116114888715	0.00114985051943	0.00254688585321	0.0048782163592	0.00898679632233	0.00019143547152	0.0	0.00205377313843	0.00151220157647	0.00181715646344	0.00144017798613	0.00250787534025	0.0020269529966	0.00053212862309	0.0209798244405	0.00269731007981	0.006019881643	0.00797328432007	0.00453098212099	0.00204582651391	0.00243829617834	0.00316582833818	0.00956374980821	0.00034730663703	0.000680139914497	0.00403158071561	0.000343752592961	0.000586362874853	0.00139178844816	0.000114416475973	0.0	0.0	0.000655093350802	0.00121282429867	0.000431852183167	0.00684105938691	0.0026334447483	0.00159104301709	0.000179421710027	0.000806730436787	0.00124192747144	0.00605056266379	0.00128049916186	0.00060234366444	0.000569383439076	0.000786399041342	0.00171662485145	0.000360607881858	0.000124684392631	0.0027226453064	0.00126827314598	6.64495979799e-05	0.00105604731092	0.000705833506332	0.000462140063989	0.000436681222707	0.00142972586561
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-12;MAST-12B;MAST-12B X	MAST-12B X	0.0	0.0	0.0	0.0	0.0	0.0	0.000773059808432	2.02146799005e-05	0.00117011285431	0.000230133707684	0.00103881386344	0.0	0.0	0.0	0.000317992599445	3.58442210155e-05	0.0	0.0	0.000631095811819	0.000395048722676	0.000775925343399	0.0	8.28037344484e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000858318288099	0.000188355215778	0.0008714685258	0.0	9.1462020396e-05	0.0	0.0	0.0	0.000213689482471	0.0	0.0	0.0	0.000268456375839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000569331983806	0.000390897668575	0.0	0.0	0.000145830295202	0.0	0.0	0.000164500740253	0.0	4.46299065003e-05	8.25849076081e-05	0.0	0.0	0.00379111259026	0.000264546931885	0.0	0.000556058983442	0.0	3.25446675562e-05	0.0	0.0	0.00026938654182	0.0	0.00237323454503	0.0012710845443	0.0008410719635	0.0	2.4287171516e-05	0.000517908008822	0.000406404173676	7.31039956555e-05	0.000337696907094	0.0	0.000246521310398	0.00112941585309	0.0	0.000314070351759	0.000276943707547	0.000841336819488	0.000659394487462	0.000409165302782	0.000398089171975	0.0	0.000204572188411	0.0	0.00191086928359	0.000335965059634	0.000391166743715	0.0	0.0	0.0	0.0	0.0	0.00294792007861	0.000527314912466	0.000277619260607	0.000260611786168	0.000709004355312	0.000103123158515	8.28100200124e-05	0.000184395528408	0.0	0.0	0.0	0.000164275544847	0.000162680982593	3.74475733972e-05	0.000264096130992	0.0	0.0	0.0	4.45008121398e-05	0.0	0.0	8.3039236039e-05	0.000106647707074	0.0	0.000248647976627
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-12;MAST-12D;MAST-12D X	MAST-12D X	0.0	0.0	0.0	0.0	0.0	0.0	0.000377102345577	0.000283005518608	0.00010777355237	0.000690401123052	0.0	0.0	0.0	0.0	0.00117079093432	1.79221105077e-05	0.0	5.75296757244e-05	0.000114744693058	0.00015801948907	2.0970955227e-05	5.59393617319e-05	2.07009336121e-05	0.0	0.0	0.0	0.0	0.000200496228165	0.0	0.000145412243711	0.000112455218725	0.000234494079025	0.000429159144049	2.21594371503e-05	0.00026346722873	0.000125853003692	0.0	0.0	0.0	0.0	0.0	1.64712083278e-05	0.0	0.000310807937053	0.0	2.15155557468e-05	0.0	0.0	0.0	0.0	3.89458652473e-05	0.000782353165668	0.000455363980709	0.00018127983564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000458902712625	6.69448597505e-05	0.000433570764943	0.000113902629524	7.20357297219e-05	5.78795815306e-05	2.51949458939e-05	0.0	0.0	0.0	0.0	0.0	0.000244178275844	9.28919109724e-05	0.000309959705238	0.000366597206143	0.00144285272596	9.21722699726e-05	2.94516110031e-05	0.0	0.000214306762271	8.50613386764e-05	0.000104434279508	5.95935718401e-05	0.0	0.000739563931193	0.000152036749454	0.000758306907487	1.8474726574e-05	7.28799230388e-05	0.0	1.88398424989e-05	0.0	0.0	0.0	0.000358001329719	0.000625151946654	6.47752299521e-05	0.000391959236239	2.37070753766e-05	0.0	0.0	0.0	0.0	0.0	0.000163773337701	0.0	0.000694048151518	0.000228035312897	0.0	0.0	2.76033400041e-05	0.00064538434943	0.000165590329525	0.00181131493757	0.000558763270628	0.000273792574745	6.10053684724e-05	0.000224685440383	0.0	0.0	0.0	3.94586276289e-05	0.000200253654629	0.0	0.0	0.000207598090098	0.000106647707074	0.000655021834061	9.32429912352e-05
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3A;MAST-3A X	MAST-3A X	0.0	6.17398283633e-05	2.33377675092e-05	0.0	0.00088785853454	5.74030844591e-05	0.000414812580134	0.000181932119105	3.07924435344e-05	4.60267415368e-05	0.0	0.0002331002331	0.0	0.036125259385	0.00173450508788	0.00127246984605	0.00107602613765	0.00141906533454	0.0	7.90097445352e-05	0.0	0.0	0.0	3.3877633986e-05	0.015372887816	0.0284514034753	0.00024450541987	0.000225558256685	0.0	5.45295913916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128279883382	0.000140429714928	0.000348218283118	0.000227045075125	0.0	0.0	0.0	0.0	0.00585223116313	0.0281445041246	0.0240773129412	0.0255107473721	0.00192942303598	0.000402440607555	0.000515208182269	0.000227681990355	0.00016617318267	0.0	2.7921262041e-05	1.61090258872e-05	0.000271966527197	2.08328993146e-05	0.000787724107509	0.00332118111889	0.0	0.0	0.000245464485752	8.25849076081e-05	0.0	2.40119099073e-05	0.0	0.0	0.0	0.0	0.0	0.00112279103069	0.0	0.000244178275844	1.85783821945e-05	9.99870016898e-06	0.0	0.0	0.0	0.0	0.000109292271822	0.00116082829564	0.00134207889912	0.000814587380162	0.000397290478934	0.000214086919289	0.0	0.0	0.0	0.0	4.37279538233e-05	0.00988894353983	0.00971193880819	0.00074393691415	0.000398089171975	0.000353544281421	0.000664859612336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000474583421219	0.0	0.0	0.0	0.00880966411314	0.013567041612	0.000184395528408	0.000827951647624	0.000963465392323	0.000395790650028	5.47585149491e-05	2.03351228241e-05	0.0	0.0	0.0	9.35132944734e-05	0.0	0.000467258527468	0.00013289919596	0.00105604731092	0.000166078472078	3.55492356914e-05	0.000343106674984	0.0
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3B;MAST-3B X	MAST-3B X	0.0	0.0	2.33377675092e-05	0.0	0.000394603793129	3.82687229727e-05	5.65653518365e-05	6.06440397016e-05	0.0	0.0	0.0	0.0	0.0	0.000636672325976	0.000144542090657	0.00039428643117	0.000313025785499	0.000249295261472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011218254726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149937526031	0.0	0.0	4.00667779633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000434055482504	0.00126260705539	0.000558867362146	0.0	0.000114490707171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126035857201	5.72617434292e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195268005337	0.0	0.000488356551689	9.28919109724e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.82239327077e-05	0.000141768897794	0.00013576456336	1.98645239467e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.47182168837e-05	0.000329697243731	0.0	0.0	0.00012856155688	0.000102286094205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132586918091	0.000786695190118	0.0	1.65590329525e-05	7.70772313858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92008601985e-05	0.0	3.55492356914e-05	3.11915159077e-05	0.0
family	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3C;MAST-3C X	MAST-3C X	0.0001629018245	0.000555658455269	0.000746808560293	0.00700028719127	0.00199768170272	0.0004209559527	0.00126329285768	0.00208211202976	0.00124709396314	0.000598347639979	0.000434413070167	0.000174825174825	0.0	0.0152329749104	0.0168536077706	0.0138537914225	0.00629964393317	0.00874451071011	0.00131956397017	0.000342375559652	0.000377477194086	0.000363605851257	6.21028008363e-05	3.3877633986e-05	0.000984627112184	0.00248233721596	0.000570512646364	0.00175434199644	0.0181115672543	0.00125418060201	0.000498015968641	0.00159749091335	0.000902714061621	0.00193895075065	0.0	0.000992840362457	0.0	0.0506955435235	0.00322988344334	0.0106621121926	0.00320534223706	0.000955330083015	0.000509068695184	0.00143953149793	0.00107382550336	0.0	0.00567240600371	0.0169153974799	0.0332689353028	0.0278768362785	0.00211605867844	0.00816700377819	0.00273218388425	0.000498519548009	0.000253036437247	0.000111685048164	0.0	0.00182008368201	0.000458323784921	0.00850742036109	0.035311408448	0.00806053627241	0.000713848664083	0.00104880280276	0.000949726437494	0.000146446237959	0.000600297747683	0.000115759163061	3.77924188408e-05	0.0	2.05947771645e-05	0.00318281281082	0.0285904904481	0.00113058224986	0.00295584228654	0.000287964924014	0.00196974393329	0.000656016053099	0.0011680236353	0.000230430674931	4.41774165047e-05	7.2861514548e-05	0.000946521533365	0.013241215054	0.00393717233745	0.00236387834966	0.000581093066642	0.00062999890435	0.00174842261872	0.000459579943931	5.54241797221e-05	0.00437279538233	0.000258872867535	0.00124342960493	0.00029757476566	0.00273686305732	0.00904751956546	0.00296629673196	0.00309102906957	0.000259100919808	0.000279970883028	0.0	0.0	0.000347947112039	0.000114416475973	0.00189906804994	0.00117984156413	0.000327546675401	0.00179287070238	0.00117217021145	0.000114017656449	0.00030385900942	0.00486152032999	0.0168518390725	0.00193615304829	0.00218579234973	0.0155310621242	0.00265412553548	0.00158799693352	6.10053684724e-05	0.000524266027561	0.0	1.7171803898e-05	0.00105981733736	0.000394586276289	0.00760963887591	0.00192703834142	0.00167047483727	0.00112102968653	0.000462140063989	0.00352464129757	0.000839186921116
